4,15,2002,0.25,11.63,0.06,0.05,3.44,0.03,1.23
4,15,2002,0.75,11.63,0.2,0.05,3.44,0.03,1.23
4,15,2002,1.25,11.63,0.33,0.05,3.44,0.03,1.23
4,15,2002,1.75,11.63,0.46,0.05,3.44,0.03,1.23
4,15,2002,2.25,11.63,0.6,0.05,3.44,0.03,1.23
4,15,2002,2.75,11.63,0.73,0.05,3.44,0.03,1.23
4,15,2002,3.25,11.63,0.86,0.05,3.43,0.03,1.23
4,15,2002,3.75,11.63,1,0.05,3.42,0.03,1.23
4,15,2002,4.25,11.63,1.13,0.05,3.42,0.03,1.23
4,15,2002,4.75,11.62,1.27,0.05,3.41,0.03,1.23
4,15,2002,5.25,11.62,1.4,0.05,3.4,0.03,1.23
4,15,2002,5.75,11.62,1.53,0.05,3.39,0.03,1.23
4,15,2002,6.25,11.62,1.67,0.05,3.37,0.03,1.23
4,15,2002,6.75,11.61,1.8,0.05,3.33,0.03,1.23
4,15,2002,7.25,11.61,1.93,0.05,3.3,0.03,1.23
4,15,2002,7.75,11.6,2.07,0.05,3.26,0.03,1.23
4,15,2002,8.25,11.59,2.2,0.05,3.19,0.03,1.23
4,15,2002,8.75,11.59,2.33,0.05,3.16,0.03,1.23
4,15,2002,9.25,11.59,2.47,0.05,3.14,0.03,1.23
4,15,2002,9.75,11.58,2.6,0.05,3.11,0.03,1.23
4,15,2002,10.25,11.58,2.73,0.05,3.09,0.03,1.23
4,15,2002,10.75,11.57,2.87,0.05,3.01,0.03,1.23
4,15,2002,11.25,11.57,3,0.05,2.99,0.03,1.23
4,15,2002,11.75,11.56,3.13,0.05,2.96,0.03,1.23
4,15,2002,12.25,11.56,3.26,0.05,2.93,0.03,1.24
4,15,2002,12.75,11.55,3.4,0.05,2.92,0.03,1.24
4,15,2002,13.25,11.55,3.53,0.05,2.83,0.03,1.24
4,15,2002,13.75,11.55,3.66,0.05,2.81,0.03,1.24
4,15,2002,14.25,11.54,3.8,0.05,2.81,0.03,1.24
4,15,2002,14.75,11.54,3.93,0.05,2.8,0.03,1.24
