4,15,1997,0.25,12.39,0.06,0.08,2.79,0.04,1.52
4,15,1997,0.75,12.39,0.2,0.08,2.8,0.04,1.52
4,15,1997,1.25,12.39,0.34,0.08,2.8,0.04,1.52
4,15,1997,1.75,12.39,0.48,0.08,2.8,0.04,1.52
4,15,1997,2.25,12.39,0.62,0.08,2.8,0.04,1.52
4,15,1997,2.75,12.39,0.75,0.08,2.8,0.04,1.52
4,15,1997,3.25,12.39,0.89,0.08,2.79,0.04,1.52
4,15,1997,3.75,12.39,1.03,0.08,2.79,0.04,1.52
4,15,1997,4.25,12.39,1.17,0.08,2.77,0.04,1.52
4,15,1997,4.75,12.38,1.31,0.08,2.77,0.04,1.52
4,15,1997,5.25,12.38,1.44,0.08,2.75,0.04,1.52
4,15,1997,5.75,12.38,1.58,0.08,2.74,0.04,1.52
4,15,1997,6.25,12.38,1.72,0.08,2.74,0.04,1.52
4,15,1997,6.75,12.38,1.86,0.08,2.74,0.04,1.52
4,15,1997,7.25,12.38,1.99,0.08,2.73,0.04,1.52
4,15,1997,7.75,12.38,2.13,0.08,2.72,0.04,1.52
4,15,1997,8.25,12.38,2.27,0.08,2.71,0.04,1.52
4,15,1997,8.75,12.38,2.41,0.08,2.69,0.04,1.52
4,15,1997,9.25,12.38,2.55,0.08,2.69,0.04,1.52
4,15,1997,9.75,12.38,2.68,0.08,2.68,0.04,1.52
4,15,1997,10.25,12.38,2.82,0.08,2.67,0.04,1.52
4,15,1997,10.75,12.38,2.96,0.08,2.67,0.04,1.52
4,15,1997,11.25,12.38,3.1,0.08,2.67,0.04,1.52
4,15,1997,11.75,12.38,3.24,0.08,2.66,0.04,1.52
4,15,1997,12.25,12.38,3.37,0.08,2.66,0.04,1.52
4,15,1997,12.75,12.38,3.51,0.08,2.65,0.04,1.52
4,15,1997,13.25,12.37,3.65,0.08,2.65,0.04,1.52
4,15,1997,13.75,12.37,3.79,0.08,2.64,0.04,1.52
4,15,1997,14.25,12.37,3.92,0.08,2.64,0.04,1.52
4,15,1997,14.75,12.37,4.06,0.08,2.64,0.04,1.52
4,15,1997,15.25,12.37,4.2,0.08,2.64,0.04,1.52
4,15,1997,15.75,12.37,4.34,0.08,2.64,0.04,1.52
4,15,1997,16.25,12.37,4.48,0.08,2.63,0.04,1.52
4,15,1997,16.75,12.37,4.61,0.08,2.61,0.04,1.52
4,15,1997,17.25,12.37,4.75,0.08,2.61,0.04,1.52
4,15,1997,17.75,12.37,4.89,0.08,2.6,0.04,1.52
4,15,1997,18.25,12.37,5.03,0.08,2.58,0.04,1.52
4,15,1997,18.75,12.36,5.16,0.08,2.57,0.04,1.52
4,15,1997,19.25,12.36,5.3,0.08,2.57,0.04,1.52
4,15,1997,19.75,12.36,5.44,0.08,2.57,0.04,1.52
4,15,1997,20.25,12.36,5.58,0.08,2.56,0.04,1.52
4,15,1997,20.75,12.36,5.71,0.08,2.56,0.04,1.52
4,15,1997,21.25,12.35,5.85,0.08,2.55,0.04,1.52
4,15,1997,21.75,12.34,5.99,0.08,2.54,0.04,1.52
4,15,1997,22.25,12.33,6.12,0.08,2.5,0.04,1.52
4,15,1997,22.75,12.32,6.26,0.08,2.5,0.04,1.52
4,15,1997,23.25,12.32,6.4,0.08,2.5,0.04,1.52
4,15,1997,23.75,12.32,6.54,0.08,2.5,0.04,1.52
4,16,1997,0.25,12.15,0.06,0.08,2.99,0.04,1.43
4,16,1997,0.75,12.15,0.2,0.08,2.99,0.04,1.43
4,16,1997,1.25,12.15,0.34,0.08,2.98,0.04,1.43
4,16,1997,1.75,12.15,0.48,0.08,2.98,0.04,1.43
4,16,1997,2.25,12.15,0.62,0.08,2.98,0.04,1.43
4,16,1997,2.75,12.15,0.75,0.08,2.98,0.04,1.43
4,16,1997,3.25,12.15,0.89,0.08,2.98,0.04,1.43
4,16,1997,3.75,12.15,1.03,0.08,2.98,0.04,1.43
4,16,1997,4.25,12.15,1.17,0.08,2.97,0.04,1.43
4,16,1997,4.75,12.14,1.3,0.08,2.96,0.04,1.43
4,16,1997,5.25,12.14,1.44,0.08,2.95,0.04,1.43
4,16,1997,5.75,12.14,1.58,0.08,2.94,0.04,1.43
4,16,1997,6.25,12.14,1.72,0.08,2.93,0.04,1.43
4,16,1997,6.75,12.14,1.86,0.08,2.92,0.04,1.43
4,16,1997,7.25,12.14,1.99,0.08,2.9,0.04,1.43
4,16,1997,7.75,12.14,2.13,0.08,2.87,0.04,1.43
4,16,1997,8.25,12.14,2.27,0.08,2.86,0.04,1.43
4,16,1997,8.75,12.14,2.41,0.08,2.85,0.04,1.43
4,16,1997,9.25,12.14,2.54,0.08,2.85,0.04,1.43
4,16,1997,9.75,12.13,2.68,0.08,2.84,0.04,1.43
